label	Prevalence	TotalAbundance	min_rel_ab	max_rel_ab	domain	phylum	class	order	family	genus	species	relAbundance	pass_filters	relprev
Pontibacter	1	249	0	0.005079870249097252	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter	NA	4.0274077226270925e-5	F	0.00980392156862745
Fibrella	1	232	0	0.00293451725926207	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Fibrella	NA	3.752444143170625e-5	F	0.00980392156862745
Cellvibrio	1	211	0	0.006855768918348117	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	NA	3.41278325090087e-5	F	0.00980392156862745
Echinicola	1	209	0	0.004263826835587653	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Echinicola	NA	3.3804345944942266e-5	F	0.00980392156862745
Pseudoflavitalea	1	177	0	0.002655026550265503	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Pseudoflavitalea	NA	2.8628560919879332e-5	F	0.00980392156862745
Rubrivivax	1	162	0	0.0031678986272439284	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rubrivivax	NA	2.6202411689381083e-5	F	0.00980392156862745
Flavihumibacter	1	149	0	0.0030397617153232553	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	NA	2.409974902294927e-5	F	0.00980392156862745
Lewinella	1	148	0	0.0011751814384856041	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella	NA	2.3938005740916054e-5	F	0.00980392156862745
Mucispirillum	1	137	0	0.004169710250791332	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	NA	2.215882963855067e-5	F	0.00980392156862745
Oblitimonas	1	119	0	0.0017637729920407892	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Oblitimonas	NA	1.9247450561952772e-5	F	0.00980392156862745
Centipeda	1	113	0	0.0016950169501695016	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Centipeda	NA	1.8276990869753472e-5	F	0.00980392156862745
Algoriphagus	1	112	0	0.0022849215578268764	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	NA	1.8115247587720256e-5	F	0.00980392156862745
Pelistega	1	108	0	0.002536521208135657	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Pelistega	NA	1.746827445958739e-5	F	0.00980392156862745
Runella	1	105	0	8.337435881147867e-4	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	NA	1.698304461348774e-5	F	0.00980392156862745
Bombilactobacillus	1	99	0	0.002860775588048315	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Bombilactobacillus	NA	1.601258492128844e-5	F	0.00980392156862745
Polaromonas	1	98	0	0.00245024502450245	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	NA	1.5850841639255223e-5	F	0.00980392156862745
Rhodocytophaga	1	98	0	0.0031728558940654645	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Rhodocytophaga	NA	1.5850841639255223e-5	F	0.00980392156862745
Rudaea	1	95	0	0.0010251982949333622	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rudaea	NA	1.5365611793155574e-5	F	0.00980392156862745
Amphibacillus	1	92	0	0.002754573490224258	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Amphibacillus	NA	1.4880381947055924e-5	F	0.00980392156862745
Arenibacter	1	78	0	0.001613670687051327	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Arenibacter	NA	1.2615975998590893e-5	F	0.00980392156862745
Marinilactibacillus	1	76	0	0.0011400114001140012	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Marinilactibacillus	NA	1.2292489434524459e-5	F	0.00980392156862745
Sandaracinus	1	76	0	6.034715494926075e-4	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	Sandaracinus	NA	1.2292489434524459e-5	F	0.00980392156862745
Erysipelotrichaceae  UCG-006	1	75	0	0.0027026053115203055	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelotrichaceae  UCG-006	NA	1.2130746152491243e-5	F	0.00980392156862745
LNR A2-18	1	73	0	0.0014892792296550177	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	LNR A2-18	NA	1.1807259588424809e-5	F	0.00980392156862745
Xenophilus	1	72	0	9.873292743129835e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	NA	1.1645516306391593e-5	F	0.00980392156862745
Gaiella	1	70	0	0.001400112008960717	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	NA	1.132202974232516e-5	F	0.00980392156862745
Conchiformibius	1	69	0	0.0013492901560483398	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Conchiformibius	NA	1.1160286460291943e-5	F	0.00980392156862745
Mannheimia	1	66	0	0.0021444585242226337	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	NA	1.0675056614192294e-5	F	0.00980392156862745
Geomicrobium	1	63	0	0.0012731645211486774	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Geomicrobium	NA	1.0189826768092644e-5	F	0.00980392156862745
Coprobacillus	1	62	0	0.002581504767456385	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Coprobacillus	NA	1.0028083486059428e-5	F	0.00980392156862745
Idiomarina	1	61	0	6.448066637068984e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	NA	9.86634020402621e-6	F	0.00980392156862745
ADurb.Bin063-1	1	60	0	0.0012240651202643981	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	NA	9.704596921992994e-6	F	0.00980392156862745
Subsaxibacter	1	59	0	6.668475066684751e-4	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Subsaxibacter	NA	9.542853639959778e-6	F	0.00980392156862745
Rivicola	1	58	0	7.12067081629897e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Aquaspirillaceae	Rivicola	NA	9.381110357926562e-6	F	0.00980392156862745
Dechloromonas	1	55	0	0.0013918060581521877	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechloromonas	NA	8.895880511826912e-6	F	0.00980392156862745
Aquincola	1	53	0	0.001613099586072559	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquincola	NA	8.572393947760478e-6	F	0.00980392156862745
Persicitalea	1	53	0	0.0016961628316318367	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Persicitalea	NA	8.572393947760478e-6	F	0.00980392156862745
Allofustis	1	51	0	9.973014196879033e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Allofustis	NA	8.248907383694045e-6	F	0.00980392156862745
Anaeromyxobacter	1	48	0	0.0012484719223866622	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	NA	7.763677537594395e-6	F	0.00980392156862745
Schwartzia	1	46	0	0.0016659423439084457	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Schwartzia	NA	7.440190973527962e-6	F	0.00980392156862745
Rurimicrobium	1	45	0	8.799718409010912e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Rurimicrobium	NA	7.278447691494746e-6	F	0.00980392156862745
Parasegetibacter	1	44	0	5.894725560333856e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parasegetibacter	NA	7.116704409461529e-6	F	0.00980392156862745
Candidatus Stoquefichus	1	43	0	0.0015691139979565026	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Candidatus Stoquefichus	NA	6.954961127428313e-6	F	0.00980392156862745
Erysipelotrichaceae UCG-003	1	43	0	0.0015494937119383085	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelotrichaceae UCG-003	NA	6.954961127428313e-6	F	0.00980392156862745
Savagea	1	42	0	0.001532622974748212	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Savagea	NA	6.793217845395096e-6	F	0.00980392156862745
Faecalicoccus	1	40	0	8.800299210173146e-4	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	NA	6.469731281328663e-6	F	0.00980392156862745
OLB8	1	40	0	0.0010122225877470456	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	OLB8	NA	6.469731281328663e-6	F	0.00980392156862745
Sanguibacteroides	1	40	0	0.0015055706112616681	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Sanguibacteroides	NA	6.469731281328663e-6	F	0.00980392156862745
Terasakiispira	1	39	0	0.0014231499051233396	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Terasakiispira	NA	6.3079879992954466e-6	F	0.00980392156862745
Pajaroellobacter	1	36	0	0.0010622915990439376	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Pajaroellobacter	NA	5.8227581531957964e-6	F	0.00980392156862745
Snodgrassella	1	35	0	0.00101138530890597	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Snodgrassella	NA	5.66101487116258e-6	F	0.00980392156862745
H1	1	34	0	4.7640399058401523e-4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	H1	NA	5.499271589129363e-6	F	0.00980392156862745
Wohlfahrtiimonas	1	33	0	0.0010561013857330304	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Wohlfahrtiimonas	NA	5.337528307096147e-6	F	0.00980392156862745
Domibacillus	1	32	0	4.47139703211022e-4	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	NA	5.17578502506293e-6	F	0.00980392156862745
Hyalangium	1	32	0	2.5409328399688736e-4	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	Hyalangium	NA	5.17578502506293e-6	F	0.00980392156862745
Lentimicrobium	1	32	0	9.739469198928658e-4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium	NA	5.17578502506293e-6	F	0.00980392156862745
Marinicella	1	31	0	6.452150022894726e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Marinicella	NA	5.014041743029714e-6	F	0.00980392156862745
Rikenella	1	30	0	9.130752373995618e-4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenella	NA	4.852298460996497e-6	F	0.00980392156862745
Tumebacillus	1	30	0	0.0010083694665725521	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	NA	4.852298460996497e-6	F	0.00980392156862745
Auricoccus-Abyssicoccus	1	29	0	3.065474302868861e-4	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Auricoccus-Abyssicoccus	NA	4.690555178963281e-6	F	0.00980392156862745
Caenimonas	1	28	0	3.985878601526022e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Caenimonas	NA	4.528811896930064e-6	F	0.00980392156862745
Chitinivorax	1	28	0	3.437565221661572e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinivorax	NA	4.528811896930064e-6	F	0.00980392156862745
Erysipelotrichaceae  UCG-003	1	28	0	0.0010089726496342473	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelotrichaceae  UCG-003	NA	4.528811896930064e-6	F	0.00980392156862745
Gilliamella	1	28	0	8.09108247124776e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	NA	4.528811896930064e-6	F	0.00980392156862745
Haliscomenobacter	1	28	0	2.2233162349727644e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Haliscomenobacter	NA	4.528811896930064e-6	F	0.00980392156862745
Klebsiella	1	28	0	0.0010089726496342473	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	NA	4.528811896930064e-6	F	0.00980392156862745
Longimicrobium	1	27	0	5.422340040968791e-4	Bacteria	Gemmatimonadota	Longimicrobia	Longimicrobiales	Longimicrobiaceae	Longimicrobium	NA	4.367068614896848e-6	F	0.00980392156862745
Phaselicystis	1	27	0	3.75234521575985e-4	Bacteria	Myxococcota	Polyangia	Polyangiales	Phaselicystidaceae	Phaselicystis	NA	4.367068614896848e-6	F	0.00980392156862745
Flaviaesturariibacter	1	24	0	6.935213546783794e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	NA	3.881838768797198e-6	F	0.00980392156862745
Ignatzschineria	1	24	0	8.757845569989783e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	Ignatzschineria	NA	3.881838768797198e-6	F	0.00980392156862745
Cerasicoccus	1	23	0	3.7064492216456633e-4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	NA	3.720095486763981e-6	F	0.00980392156862745
Desulfosporosinus	1	23	0	3.7064492216456633e-4	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriaceae	Desulfosporosinus	NA	3.720095486763981e-6	F	0.00980392156862745
endosymbionts	1	23	0	4.497633853494466e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	endosymbionts	NA	3.720095486763981e-6	F	0.00980392156862745
Vibrio	1	23	0	6.221428764640645e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	NA	3.720095486763981e-6	F	0.00980392156862745
Chitinophaga	1	22	0	3.2607567920081814e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Chitinophaga	NA	3.5583522047307645e-6	F	0.00980392156862745
Methylophaga	1	22	0	2.94275013376137e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	NA	3.5583522047307645e-6	F	0.00980392156862745
Puia	1	22	0	3.2607567920081814e-4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Puia	NA	3.5583522047307645e-6	F	0.00980392156862745
Allisonella	1	21	0	4.932124571374888e-4	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Allisonella	NA	3.396608922697548e-6	F	0.00980392156862745
Candidatus Ovatusbacter	1	21	0	8.977811978966269e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	NA	3.396608922697548e-6	F	0.00980392156862745
Chlamydia	1	21	0	7.567294872256855e-4	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	Chlamydia	NA	3.396608922697548e-6	F	0.00980392156862745
Haliangium	1	21	0	1.6674871762295732e-4	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	NA	3.396608922697548e-6	F	0.00980392156862745
Sharpea	1	21	0	4.6201570853409015e-4	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Sharpea	NA	3.396608922697548e-6	F	0.00980392156862745
Pseudohongiella	1	20	0	7.243227582210633e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	NA	3.2348656406643313e-6	F	0.00980392156862745
Acidibacter	1	19	0	5.516520527263225e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	NA	3.0731223586311148e-6	F	0.00980392156862745
Arthrobacter	1	19	0	2.6548919878154433e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	NA	3.0731223586311148e-6	F	0.00980392156862745
CPla-4 termite group	1	19	0	5.516520527263225e-4	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	CPla-4 termite group	NA	3.0731223586311148e-6	F	0.00980392156862745
DEV114	1	19	0	2.0503965898667243e-4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	DEV114	NA	3.0731223586311148e-6	F	0.00980392156862745
Listeria	1	19	0	4.4623984217201373e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria	NA	3.0731223586311148e-6	F	0.00980392156862745
Turneriella	1	18	0	5.201410160087846e-4	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	Turneriella	NA	2.9113790765978982e-6	F	0.00980392156862745
Aquitalea	1	17	0	6.125905372779359e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Aquitalea	NA	2.7496357945646816e-6	F	0.00980392156862745
Actimicrobium	1	16	0	6.840237698260014e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Actimicrobium	NA	2.587892512531465e-6	F	0.00980392156862745
C1-B045	1	16	0	1.6912961671000613e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	C1-B045	NA	2.587892512531465e-6	F	0.00980392156862745
GTL1	1	16	0	2.241901132160072e-4	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	GTL1	NA	2.587892512531465e-6	F	0.00980392156862745
Raoultella	1	16	0	3.75780919723801e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	NA	2.587892512531465e-6	F	0.00980392156862745
Schlegelella	1	16	0	3.2641736540383947e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Schlegelella	NA	2.587892512531465e-6	F	0.00980392156862745
U29-B03	1	16	0	1.524491915428811e-4	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	U29-B03	NA	2.587892512531465e-6	F	0.00980392156862745
Abiotrophia	1	15	0	2.0422889975084074e-4	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia	NA	2.4261492304982485e-6	F	0.00980392156862745
Arsenophonus	1	15	0	2.0569359881520487e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Arsenophonus	NA	2.4261492304982485e-6	F	0.00980392156862745
Buttiauxella	1	15	0	3.5229461224106347e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Buttiauxella	NA	2.4261492304982485e-6	F	0.00980392156862745
Erwinia	1	15	0	4.3345084667398715e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	NA	2.4261492304982485e-6	F	0.00980392156862745
Arcticibacter	1	14	0	2.8561519472835954e-4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Arcticibacter	NA	2.264405948465032e-6	F	0.00980392156862745
Mitsuaria	1	14	0	1.92474256568184e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Mitsuaria	NA	2.264405948465032e-6	F	0.00980392156862745
Salana	1	14	0	2.737690171692284e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Beutenbergiaceae	Salana	NA	2.264405948465032e-6	F	0.00980392156862745
Curvibacter	1	13	0	3.756574004507889e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	NA	2.1026626664318154e-6	F	0.00980392156862745
Neoscardovia	1	13	0	6.953730944102701e-4	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Neoscardovia	NA	2.1026626664318154e-6	F	0.00980392156862745
Geobacter	1	12	0	3.1211798059666555e-4	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	NA	1.940919384398599e-6	F	0.00980392156862745
Lampropedia	1	10	0	1.3973115725344438e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Lampropedia	NA	1.6174328203321657e-6	F	0.00980392156862745
Legionella	1	10	0	2.994101619808976e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA	1.6174328203321657e-6	F	0.00980392156862745
Pir4 lineage	1	9	0	1.2057393191591978e-4	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	NA	1.4556895382989491e-6	F	0.00980392156862745
Advenella	1	8	0	1.6650709736502518e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	NA	1.2939462562657325e-6	F	0.00980392156862745
Bibersteinia	1	8	0	8.456480835500306e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Bibersteinia	NA	1.2939462562657325e-6	F	0.00980392156862745
Lachnospiraceae UCG-004	1	8	0	2.322745485163463e-4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-004	NA	1.2939462562657325e-6	F	0.00980392156862745
Longispora	1	8	0	1.6066192713981605e-4	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Longispora	NA	1.2939462562657325e-6	F	0.00980392156862745
OLB12	1	8	0	6.352332099922184e-5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	OLB12	NA	1.2939462562657325e-6	F	0.00980392156862745
Allohumibacter	1	7	0	3.744316662209147e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Allohumibacter	NA	1.132202974232516e-6	F	0.00980392156862745
Lacunisphaera	1	7	0	7.9117500791175e-5	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Lacunisphaera	NA	1.132202974232516e-6	F	0.00980392156862745
Pseudorhodoferax	1	7	0	2.5224316240856184e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pseudorhodoferax	NA	1.132202974232516e-6	F	0.00980392156862745
Candidatus Berkiella	1	6	0	8.383869435206663e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Berkiella	NA	9.704596921992994e-7	F	0.00980392156862745
Ureaplasma	1	6	0	2.4982304201190826e-4	Bacteria	Firmicutes	Bacilli	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	NA	9.704596921992994e-7	F	0.00980392156862745
Acaricomes	1	5	0	2.674511901577962e-4	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Acaricomes	NA	8.087164101660828e-7	F	0.00980392156862745
CM1G08	1	5	0	5.285300522187692e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	CM1G08	NA	8.087164101660828e-7	F	0.00980392156862745
Cohnella	1	5	0	8.328752519447637e-5	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Cohnella	NA	8.087164101660828e-7	F	0.00980392156862745
hoa5-07d05 gut group	1	5	0	6.698551773106654e-5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	hoa5-07d05 gut group	NA	8.087164101660828e-7	F	0.00980392156862745
Rhodopirellula	1	5	0	5.6348821746137285e-5	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Rhodopirellula	NA	8.087164101660828e-7	F	0.00980392156862745
Succinimonas	1	5	0	5.6512500565125005e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinimonas	NA	8.087164101660828e-7	F	0.00980392156862745
Aquamonas	1	4	0	1.4413894994774962e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Aquamonas	NA	6.469731281328663e-7	F	0.00980392156862745
Compostimonas	1	4	0	5.3504547886570356e-5	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Compostimonas	NA	6.469731281328663e-7	F	0.00980392156862745
Nocardioides	1	4	0	1.0819876112418513e-4	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	6.469731281328663e-7	F	0.00980392156862745
Plesiomonas	1	4	0	4.118700961716675e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Plesiomonas	NA	6.469731281328663e-7	F	0.00980392156862745
Stakelama	1	4	0	8.800299210173146e-5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama	NA	6.469731281328663e-7	F	0.00980392156862745
Tibeticola	1	4	0	1.0122225877470456e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tibeticola	NA	6.469731281328663e-7	F	0.00980392156862745
Akkermansia	1	3	0	1.2825445684237527e-4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	NA	4.852298460996497e-7	F	0.00980392156862745
Methyloterrigena	1	3	0	8.710295569362987e-5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Methyloterrigena	NA	4.852298460996497e-7	F	0.00980392156862745
Pontibacterium	1	3	0	4.236570072869005e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Pontibacterium	NA	4.852298460996497e-7	F	0.00980392156862745
Samsonia	1	3	0	1.0810421246081223e-4	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Samsonia	NA	4.852298460996497e-7	F	0.00980392156862745
Telluria	1	3	0	8.852429992032812e-5	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Telluria	NA	4.852298460996497e-7	F	0.00980392156862745
Tersicoccus	1	3	0	2.9095423289916497e-5	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Tersicoccus	NA	4.852298460996497e-7	F	0.00980392156862745
Tomitella	1	3	0	4.9555650996068585e-5	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriales Incertae Sedis	Tomitella	NA	4.852298460996497e-7	F	0.00980392156862745
Bdellovibrio	1	2	0	5.061112938735228e-5	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA	3.2348656406643313e-7	F	0.00980392156862745
